id,DOI,chemical_formula,label,f_atomic_number_mean,f_atomic_number_geo_mean,f_atomic_number_stddev,f_atomic_number_max,f_atomic_number_min,f_group_number_mean,f_group_number_geo_mean,f_group_number_stddev,f_group_number_max,f_group_number_min,f_period_number_mean,f_period_number_geo_mean,f_period_number_stddev,f_period_number_max,f_period_number_min,f_electronegativity_pauling_scale_mean,f_electronegativity_pauling_scale_geo_mean,f_electronegativity_pauling_scale_stddev,f_electronegativity_pauling_scale_max,f_electronegativity_pauling_scale_min,f_electronegativity_Muliken_mean,f_electronegativity_Muliken_geo_mean,f_electronegativity_Muliken_stddev,f_electronegativity_Muliken_max,f_electronegativity_Muliken_min,f_electron_affinity_eV_mean,f_electron_affinity_eV_geo_mean,f_electron_affinity_eV_stddev,f_electron_affinity_eV_max,f_electron_affinity_eV_min,f_melting_point_K_mean,f_melting_point_K_geo_mean,f_melting_point_K_stddev,f_melting_point_K_max,f_melting_point_K_min,f_boiling_point_K_mean,f_boiling_point_K_geo_mean,f_boiling_point_K_stddev,f_boiling_point_K_max,f_boiling_point_K_min,f_density_g/cm^3_at_298_K_mean,f_density_g/cm^3_at_298_K_geo_mean,f_density_g/cm^3_at_298_K_stddev,f_density_g/cm^3_at_298_K_max,f_density_g/cm^3_at_298_K_min,f_ionization_energy_eV_mean,f_ionization_energy_eV_geo_mean,f_ionization_energy_eV_stddev,f_ionization_energy_eV_max,f_ionization_energy_eV_min,f_electric_dipole_polarizability_10^-24*cm^3_mean,f_electric_dipole_polarizability_10^-24*cm^3_geo_mean,f_electric_dipole_polarizability_10^-24*cm^3_stddev,f_electric_dipole_polarizability_10^-24*cm^3_max,f_electric_dipole_polarizability_10^-24*cm^3_min,f_electrical_conductivity_S/m_mean,f_electrical_conductivity_S/m_geo_mean,f_electrical_conductivity_S/m_stddev,f_electrical_conductivity_S/m_max,f_electrical_conductivity_S/m_min,f_thermal_conductivity_W/(mK)_mean,f_thermal_conductivity_W/(mK)_geo_mean,f_thermal_conductivity_W/(mK)_stddev,f_thermal_conductivity_W/(mK)_max,f_thermal_conductivity_W/(mK)_min,f_electrical_resistivity_m/S_mean,f_electrical_resistivity_m/S_geo_mean,f_electrical_resistivity_m/S_stddev,f_electrical_resistivity_m/S_max,f_electrical_resistivity_m/S_min,sanity_id,nelements,sanity_chemical_formula,elements,formula_prototype,_oqmd_entry_id,_oqmd_calculation_id,_oqmd_icsd_id,_oqmd_band_gap,_oqmd_delta_e,_oqmd_stability,_oqmd_prototype,_oqmd_spacegroup,_oqmd_natoms,sanity_label,REFCODE,CCDC
DAKVUI_clean.cif,10.1021/cg200919m,Cu16H80C148O80,unknown,6.395061728395062,4.47356933506716,5.755682135771698,29.0,1.0,11.135802469135802,7.45212862261777,5.912433198891294,16.0,1.0,1.851851851851852,1.7440835282311982,0.649997362029046,4.0,1.0,2.651234567901235,2.609164886616725,0.4862539668594403,3.44,1.9,8.854693425925925,8.820642897443125,0.7490149698477191,9.6793948,6.6205,12.694499938271608,12.691811350952468,0.2597867243897091,12.9711096,12.264195,1828.9293827160493,317.55318221504814,1847.2977761312925,3820.0,13.81,2496.9135802469136,467.2690384397412,2458.777275106676,5100.0,20.28,1.771432098765432,0.8686653146238348,1.861790810133637,8.96,0.0708,12.245266913580249,12.136420372487162,1.5391597608416667,13.61806,7.72638,1.46785012345679,1.2128576388309615,1.1689725113596778,6.1,0.666793,2959259.25925926,0.0,12772963.129423972,59000000.0,0.0,84.74802469135803,5.296109847119169,99.8463419960243,401.0,0.149,6.304558024691357e-06,0.0,6.873403378542831e-06,1.38e-05,0.0,DAKVUI_clean.cif,,Cu16H80C148O80,,,,,,,,,,,,unknown,DAKVUI,
EKARUE_clean.cif,10.1016/j.ica.2009.10.011,Cu8H56C112N24O32,unknown,5.965517241379311,4.345850805860287,4.992979613629175,29.0,1.0,11.137931034482758,7.532920951506318,5.793719179100609,16.0,1.0,1.827586206896552,1.732797958416581,0.5912561448097328,4.0,1.0,2.616551724137931,2.5851587718364897,0.4168955534627676,3.44,1.9,8.837271886206896,8.810530442756141,0.666377857598883,9.6793948,6.6205,12.538223082758622,12.530099575660577,0.4434248912672596,12.9711096,11.44,1908.3824137931035,345.6184695083064,1862.0221732089444,3820.0,13.81,2584.8603448275867,487.1680772767164,2480.72912376164,5100.0,20.28,1.6543310344827589,0.8395006632513842,1.6511600989865092,8.96,0.0708,12.366700689655172,12.261464627230074,1.549722366623557,14.53414,7.72638,1.445363827586207,1.2421768926072554,1.0053012090258828,6.1,0.666793,2082758.6206896552,0.0,10756459.774143651,59000000.0,0.0,82.44610310344827,4.688372032055674,92.09700307302086,401.0,0.02583,6.662665517241378e-06,0.0,6.895320895349644e-06,1.38e-05,0.0,EKARUE_clean.cif,,Cu8H56C112N24O32,,,,,,,,,,,,unknown,EKARUE,
GUXJUF_clean.cif,10.1002/chem.200802730,Cu24H192C256N48O96,unknown,5.727272727272728,3.8632887552953177,5.38790459627923,29.0,1.0,10.22077922077922,6.254393875826057,6.2805065901707815,16.0,1.0,1.7662337662337662,1.6555065597696217,0.6425619156806744,4.0,1.0,2.5924675324675324,2.5573339903867374,0.4415796786336787,3.44,1.9,8.891755864935064,8.8630973677839,0.6869084365358139,9.6793948,6.6205,12.539958483116884,12.532930624740183,0.4135076065440975,12.9711096,11.44,1658.198051948052,238.4298014321949,1840.493861235146,3820.0,13.81,2256.111818181818,341.3821417714531,2456.4829764786,5100.0,20.28,1.5482493506493504,0.6717676839136756,1.758651502923005,8.96,0.0708,12.473933246753246,12.365753133287294,1.555360068460736,14.53414,7.72638,1.387623792207792,1.1642871550056444,1.069888172250694,6.1,0.666793,2340259.74025974,0.0,11408361.706031758,59000000.0,0.0,74.71785688311687,3.2474814948754,95.19492481944724,401.0,0.02583,5.735738961038961e-06,0.0,6.800382808001704e-06,1.38e-05,0.0,GUXJUF_clean.cif,,Cu24H192C256N48O96,,,,,,,,,,,,unknown,GUXJUF,
LASDEQ_clean.cif,10.1039/c2ce06384k,Cu48H192C408O240,unknown,6.702702702702703,4.793534618633849,5.881095985672687,29.0,1.0,11.567567567567568,8.097084982051387,5.673744845316799,16.0,1.0,1.891891891891892,1.7873694090869892,0.6486486486486487,4.0,1.0,2.6797297297297296,2.63578283526927,0.4965637951257186,3.44,1.9,8.848143229729729,8.812019091115577,0.770841736677347,9.6793948,6.6205,12.71461294594595,12.712094842737782,0.2514273188223639,12.9711096,12.264195,1846.3248648648648,340.11352940803863,1842.879365248147,3820.0,13.81,2525.255135135136,502.4980644521132,2451.612730234244,5100.0,20.28,1.8439567567567567,0.957085971705172,1.9034909597383696,8.96,0.0708,12.212053513513515,12.098725914776692,1.56642825611578,13.61806,7.72638,1.4993065945945947,1.2339528532187776,1.2069068511133751,6.1,0.666793,3235135.135135135,0.0,13330441.005989669,59000000.0,0.0,86.9982162162162,5.563843300948236,101.92060589660773,401.0,0.149,6.341475675675677e-06,0.0,6.876420718085175e-06,1.38e-05,0.0,LASDEQ_clean.cif,,Cu48H192C408O240,,,,,,,,,,,,unknown,LASDEQ,
QEFNAQ_clean.cif,10.1021/ja002624a,N48C96H72Cu12O24,unknown,6.047619047619048,4.102571860755379,5.73606958910592,29.0,1.0,10.523809523809524,6.681989797542943,6.099328984319252,16.0,1.0,1.809523809523809,1.69572798375507,0.6632565846278153,4.0,1.0,2.5971428571428574,2.564827769096744,0.4172146057017711,3.44,1.9,8.884368123809523,8.854031734106847,0.7012712647517078,9.6793948,6.6205,12.39092100952381,12.379732033372518,0.519819783351377,12.9711096,11.44,1541.087142857143,222.88138416151705,1809.1289698429928,3820.0,13.81,2106.411904761905,311.1108891149221,2419.98166010882,5100.0,20.28,1.5673714285714289,0.6903346559560574,1.883181410764864,8.96,0.0708,12.60819523809524,12.478073233868455,1.7061081765390826,14.53414,7.72638,1.437369428571429,1.200591012436485,1.142225002250039,6.1,0.666793,2847619.047619048,0.0,12556145.110875051,59000000.0,0.0,73.2611580952381,2.239994140176691,99.85754127939572,401.0,0.02583,5.257966666666666e-06,0.0,6.70092323584582e-06,1.38e-05,0.0,QEFNAQ_clean.cif,,N48C96H72Cu12O24,,,,,,,,,,,,unknown,QEFNAQ,
YEQRIV_clean.cif,10.1021/ic0014787,Eu2K2Ni4C16N16,unknown,12.1,8.869930701508862,13.50888596443097,63.0,6.0,12.825,11.378659985042416,3.818622133702155,15.0,1.0,2.5,2.344447747608496,1.0723805294763609,6.0,2.0,2.468,0.0,0.7778470286630914,3.04,0.0,8.242625049999997,8.091887721904998,1.4155003922008806,9.37188,4.560874999999999,12.1333211,12.11688161217002,0.6304669399771811,12.772119,11.44,1797.6589999999997,568.9285136319928,1723.733688578082,3820.0,63.15,2533.424,787.3354267293541,2287.1559958962134,5100.0,74.36,2.41835,1.703683791636877,2.4027855766797,8.902,0.808,11.582309,11.05203858331419,3.0742061664987603,14.53414,4.34066,5.379,2.249114199242766,10.485985838250976,43.4,1.1,2195000.0,0.0,4964521.628515682,14000000.0,0.0,71.72033199999998,3.7958445782286905,65.44500167839662,142.0,0.02583,5.575935e-06,0.0,6.717607184130001e-06,1.38e-05,0.0,YEQRIV_clean.cif,,Eu2K2Ni4C16N16,,,,,,,,,,,,unknown,YEQRIV,
TAPKAY_clean.cif,10.1039/c0ce00791a,Cu8P8H28C28N4O28,unknown,7.6923076923076925,4.876478956524277,7.204535060903443,29.0,1.0,10.923076923076923,7.0561702214238,6.157691106519847,16.0,1.0,1.9615384615384608,1.8058642201685384,0.8076923076923077,4.0,1.0,2.636538461538462,2.584071605414067,0.5389372898277348,3.44,1.9,8.842364715384615,8.793992682550174,0.8847285988657474,9.6793948,6.6205,12.5959602,12.590360799068906,0.3712761860333421,12.9711096,11.44,1178.213846153846,174.64761462206428,1640.458390347689,3820.0,13.81,1666.355769230769,266.1087414926337,2206.888476236959,5100.0,20.28,1.794484615384616,0.7783067545875845,2.2259855947927547,8.96,0.0708,12.31914923076923,12.16584406321825,1.8072872409305,14.53414,7.72638,1.660059653846154,1.2530981247330906,1.5144301914152385,6.1,0.666793,5334615.384615385,0.0,15716428.01235241,59000000.0,0.0,69.184795,1.7686243099477452,114.06822576347152,401.0,0.02583,3.724407692307692e-06,0.0,6.115708240822472e-06,1.38e-05,0.0,TAPKAY_clean.cif,,Cu8P8H28C28N4O28,,,,,,,,,,,,unknown,TAPKAY,
XEKCOH_clean.cif,10.1016/j.ica.2012.08.031,K8La8Pt16C64N64O4,unknown,16.585365853658537,9.73004781733857,23.00686600566745,78.0,6.0,12.878048780487806,11.38769647689902,3.864757096151658,16.0,1.0,2.682926829268293,2.4296124722568484,1.4388176784148905,6.0,2.0,2.581463414634146,2.4712149086930406,0.606378940426874,3.44,0.82,8.395773092682925,8.266640650815129,1.299485061495391,9.6793948,4.560874999999999,12.265852526829269,12.242799019495727,0.7544145973535746,13.638,11.44,1790.4087804878047,548.4182735601827,1723.9559532998587,3820.0,54.8,2653.9304878048783,791.6841250611764,2341.158549821998,5100.0,74.36,3.655829268292683,1.8529309897336177,5.972126115271207,21.45,0.808,11.756073658536588,11.273254186414562,2.9155779673265108,14.53414,4.34066,5.403951219512197,2.195986176448752,10.755366855330529,43.4,0.802,1717073.1707317072,0.0,3919426.44130393,14000000.0,0.0,68.06737268292682,3.420774001162614,65.24663091831205,142.0,0.02583,5.429546341463414e-06,0.0,6.697606696210278e-06,1.38e-05,0.0,XEKCOH_clean.cif,,K8La8Pt16C64N64O4,,,,,,,,,,,,unknown,XEKCOH,
ZIKJOU_clean.cif,10.1039/C3CE41095A,Cu4H30C48N2O16,unknown,5.76,3.921072557869055,5.409473172130536,29.0,1.0,10.32,6.426554382170355,6.178802472971603,16.0,1.0,1.78,1.670175838856739,0.6415605972938175,4.0,1.0,2.5712000000000006,2.5381837385509787,0.4298122380761162,3.44,1.9,8.828288377999998,8.799497297622828,0.6897886896871029,9.6793948,6.6205,12.623853156000004,12.619913782383184,0.3118799064825521,12.9711096,11.44,1902.0848,316.9377150517804,1860.3183728074505,3820.0,13.81,2583.4076,457.2031784271752,2476.663813005358,5100.0,20.28,1.6596400000000002,0.741223770189994,1.7642710399482275,8.96,0.0708,12.2631036,12.162307415779908,1.4959291032970243,14.53414,7.72638,1.4391578999999997,1.2076812847699006,1.0791520051977337,6.1,0.666793,2408000.0,0.0,11551897.506470527,59000000.0,0.0,84.27850659999996,5.62496252167386,94.90999243942936,401.0,0.02583,6.624692e-06,0.0,6.8938137396317866e-06,1.38e-05,0.0,ZIKJOU_clean.cif,,Cu4H30C48N2O16,,,,,,,,,,,,unknown,ZIKJOU,
NAJMIV_charged.cif,10.1039/b412334d,Cu8H128C160N56O72,unknown,5.39622641509434,3.856612655415448,4.239702831529539,29.0,1.0,10.49056603773585,6.485688355807183,6.29951373238498,16.0,1.0,1.7358490566037736,1.64373887722331,0.5546014511961913,4.0,1.0,2.6479245283018864,2.6117597800277053,0.4489793813417944,3.44,1.9,8.988993267924528,8.967162957978912,0.607382204045102,9.6793948,6.6205,12.47612238490566,12.466575478183284,0.4810198446832463,12.9711096,11.44,1488.9430188679244,194.1293264978844,1823.593353151632,3820.0,13.81,2009.2803773584903,274.14393362496514,2435.5254569332,5100.0,20.28,1.341316981132075,0.6334636565986178,1.3920915668397529,8.96,0.0708,12.732244150943398,12.643277921343223,1.441864748925533,14.53414,7.72638,1.2620129811320755,1.1054108736791364,0.8255675458537824,6.1,0.666793,1150943.3962264152,0.0,8022365.496947099,59000000.0,0.0,61.23414735849057,1.9351683448746928,83.0266862326524,401.0,0.02583,5.20787358490566e-06,0.0,6.688961751573948e-06,1.38e-05,0.0,NAJMIV_charged.cif,,Cu8H128C160N56O72,,,,,,,,,,,,unknown,NAJMIV,
CIPCUB_clean.cif,10.1039/C3CE41714J,Cd4Ag4H56C112I8N8O32,unknown,8.232142857142858,4.674475519148331,11.928344202284038,53.0,1.0,11.089285714285714,7.394288877503474,5.910876130714723,17.0,1.0,1.9642857142857144,1.7955470224750003,0.9442360047430204,5.0,1.0,2.584642857142857,2.553379920989282,0.4143194259682906,3.44,1.69,8.794442614285714,8.765644584241329,0.6852211054105168,9.6793948,6.286709999999999,12.655839514285717,12.643870834622,0.5514564125596367,14.569037,10.81,1970.0158928571425,385.4173663328216,1858.6929880513744,3820.0,13.81,2649.0100000000007,544.5779042005324,2474.246780299295,5100.0,20.28,1.8537357142857145,0.8987159922540612,1.865738993040844,10.5,0.0708,12.163425714285712,12.073013659647303,1.444125928451009,14.53414,7.5762,1.6516268214285716,1.3284497488156417,1.4079926685406745,7.36,0.666793,1407142.8571428603,0.0,8376622.596395813,62000000.0,0.0,96.48876178571426,7.809345790368905,106.88801304346026,449.0,0.02583,464285.7142926158,0.0,2412499.3391124657,13000000.0,0.0,CIPCUB_clean.cif,,Cd4Ag4H56C112I8N8O32,,,,,,,,,,,,unknown,CIPCUB,
DEGJIK_clean.cif,10.1016/j.ica.2012.06.008,Cu4H16C24N20,unknown,6.5,4.439149091035391,6.274950199005566,29.0,1.0,10.875,7.284731926788218,5.775757526073961,15.0,1.0,1.875,1.7562521603732997,0.6959705453537527,4.0,1.0,2.575,2.549049873813828,0.3625431008859498,3.04,1.9,8.821907937499997,8.78890716790918,0.7245014501235675,9.37188,6.6205,12.227155875,12.21378421848128,0.5675402424230458,12.772119,11.44,1540.5474999999997,243.63545668684512,1793.1476558990478,3820.0,13.81,2118.0043750000004,329.371003419241,2402.502434491401,5100.0,20.28,1.67395,0.7501740890176991,2.078269005085723,8.96,0.0708,12.647040000000002,12.48672882769172,1.8903961504668805,14.53414,7.72638,1.5516982499999998,1.288496778954762,1.2524918231905495,6.1,0.666793,3725000.0,0.0,14272022.45654063,59000000.0,0.0,78.365696875,1.9396029274308424,107.09989919161757,401.0,0.02583,5.17608125e-06,0.0,6.680059999657447e-06,1.38e-05,0.0,DEGJIK_clean.cif,,Cu4H16C24N20,,,,,,,,,,,,unknown,DEGJIK,
PASNEE_clean.cif,10.1039/c2ce25283j,Cu10H28C48O48,unknown,7.388059701492537,5.144815986572542,6.648881005349804,29.0,1.0,11.776119402985074,8.309899265351806,5.698444133092974,16.0,1.0,1.9402985074626864,1.8221877831020392,0.7098580269011412,4.0,1.0,2.7471641791044776,2.692649887852846,0.5495365916684121,3.44,1.9,8.917286988059699,8.872192665851736,0.8546567380075879,9.6793948,6.6205,12.735242035820894,12.732583586136975,0.2584313318060472,12.9711096,12.264195,1492.1998507462686,238.79012782273296,1771.767788320419,3820.0,13.81,2074.988507462688,362.4212775842973,2369.4500831484297,5100.0,20.28,1.901002985074627,0.9517838034956296,2.1598008944973808,8.96,0.0708,12.329711940298507,12.1910240007721,1.709378433421192,13.61806,7.72638,1.5122851044776122,1.1897287255635365,1.38663373535594,6.1,0.666793,4438805.9701492535,0.0,15494408.767420093,59000000.0,0.0,80.88213432835819,3.2636111620569643,112.61036855858286,401.0,0.149,4.944574626865672e-06,0.0,6.615777923061403e-06,1.38e-05,0.0,PASNEE_clean.cif,,Cu10H28C48O48,,,,,,,,,,,,unknown,PASNEE,
cm501138g_si_002_clean.cif,10.1021/cm501138g,Cu12H24C72O48,unknown,7.615384615384615,5.617107387662243,6.569609068552669,29.0,1.0,12.384615384615383,9.540865117959669,5.031263207928564,16.0,1.0,2.0,1.896155028678343,0.6793662204867574,4.0,1.0,2.72,2.672094615899629,0.5159159144368691,3.44,1.9,8.79818855384615,8.75409514155397,0.8472310682216043,9.6793948,6.6205,12.75311864615385,12.751065480031274,0.2270894233327503,12.9711096,12.264195,1886.5069230769225,402.411570810276,1821.760014265092,3820.0,13.81,2602.8053846153844,601.788079140508,2418.863189938661,5100.0,20.28,2.092123076923077,1.1952046891495822,2.1312095280718832,8.96,0.0708,12.073638461538463,11.939278302643377,1.688393953909345,13.61806,7.72638,1.6308912307692311,1.3096655800556567,1.3778512011852229,6.1,0.666793,4584615.384615385,0.0,15708441.931935646,59000000.0,0.0,96.4582307692308,6.680567844799709,111.22765299628564,401.0,0.149,6.370561538461539e-06,0.0,6.8783248921788255e-06,1.38e-05,0.0,cm501138g_si_002_clean.cif,,Cu12H24C72O48,,,,,,,,,,,,unknown,cm501138g_si_002,
JOVXEZ_clean.cif,10.1016/j.inoche.2014.06.028,Cu4H32C44N8O8,unknown,5.541666666666667,3.658206709317628,5.530063039624613,29.0,1.0,9.791666666666666,5.848587365214893,6.278131135581318,16.0,1.0,1.75,1.6339154532410998,0.6614378277661477,4.0,1.0,2.52125,2.49481997069314,0.3789823269846057,3.44,1.9,8.819303504166667,8.79172302814692,0.6715709736633739,9.6793948,6.6205,12.507253675,12.500372653496392,0.4087184731557892,12.9711096,11.44,1821.8395833333327,280.09639484618725,1856.4870478170124,3820.0,13.81,2476.10375,396.0266967182821,2475.147624408513,5100.0,20.28,1.5912666666666668,0.6532586808212528,1.816409239559069,8.96,0.0708,12.361733333333332,12.250800847598612,1.5766812675011042,14.53414,7.72638,1.4415976666666666,1.20793337516693,1.0929703270190925,6.1,0.666793,2504166.6666666665,0.0,11780297.080530506,59000000.0,0.0,81.86640249999999,4.424506101393075,96.12377389321404,401.0,0.02583,6.325720833333333e-06,0.0,6.875337694189959e-06,1.38e-05,0.0,JOVXEZ_clean.cif,,Cu4H32C44N8O8,,,,,,,,,,,,unknown,JOVXEZ,
FIGQUJ_clean.cif,10.1016/j.ica.2013.05.009,Cu4H42C42N6O18,unknown,5.321428571428571,3.4233223090437046,5.338897501414712,29.0,1.0,9.392857142857142,5.290720037104133,6.570166804331127,16.0,1.0,1.6964285714285714,1.5808651244320318,0.6524580680873254,4.0,1.0,2.5648214285714284,2.528816946801606,0.448298334464532,3.44,1.9,8.938058575,8.910608135166015,0.6722996495588872,9.6793948,6.6205,12.541296078571431,12.535376790885566,0.3806844284338949,12.9711096,11.44,1498.3607142857145,181.3963269638635,1814.8481067146963,3820.0,13.81,2039.83875,261.979791593307,2425.209214793248,5100.0,20.28,1.418246428571429,0.5490047486496358,1.7329871106564907,8.96,0.0708,12.565201071428572,12.463569895508211,1.5036413351756632,14.53414,7.72638,1.3157259464285715,1.0988244107237226,1.0460961450275903,6.1,0.666793,2144642.8571428573,0.0,10941923.30382254,59000000.0,0.0,67.66444625,2.5311097753923955,93.4126939563226,401.0,0.02583,5.175617857142857e-06,0.0,6.68041843642691e-06,1.38e-05,0.0,FIGQUJ_clean.cif,,Cu4H42C42N6O18,,,,,,,,,,,,unknown,FIGQUJ,
MABJUV01_clean.cif,10.1039/b301219k,Cu4H40C40N4O16,unknown,5.307692307692308,3.364927497653416,5.489635204142094,29.0,1.0,9.23076923076923,5.144646601607942,6.5768106153227865,16.0,1.0,1.6923076923076923,1.5733571020626105,0.6661733875264912,4.0,1.0,2.5461538461538464,2.511328035085545,0.4409611610585791,3.44,1.9,8.918516507692308,8.890266668167628,0.6810946497634991,9.6793948,6.6205,12.55509916923077,12.549952811879368,0.3556681482143963,12.9711096,11.44,1537.6238461538462,187.71364995717573,1822.023201507424,3820.0,13.81,2095.118076923077,271.81069911672694,2434.1539439813887,5100.0,20.28,1.4450769230769231,0.5438837055798532,1.7823489713356646,8.96,0.0708,12.512313846153848,12.409066469408229,1.5109310544446448,14.53414,7.72638,1.3336896153846154,1.1060806820613038,1.0771761034455238,6.1,0.666793,2307692.3076923075,0.0,11338563.301912606,59000000.0,0.0,70.13180115384615,2.8423633243519584,94.98202409151324,401.0,0.02583,5.308357692307692e-06,0.0,6.713233495702755e-06,1.38e-05,0.0,MABJUV01_clean.cif,,Cu4H40C40N4O16,,,,,,,,,,,,unknown,MABJUV01,
BEPVOJ01_clean.cif,10.1039/c3sc00016h,Cu6H42C40N16,unknown,5.461538461538462,3.263421277429313,6.362333686692988,29.0,1.0,8.73076923076923,4.806577390475497,6.415472236996169,15.0,1.0,1.7115384615384617,1.5733571020626105,0.7425667144733779,4.0,1.0,2.4465384615384616,2.4267099601308124,0.3163547462008227,3.04,1.9,8.817223221153847,8.786283048968707,0.7020499884698477,9.37188,6.6205,12.360489903846153,12.351873170823234,0.4558477833293049,12.772119,11.44,1562.8561538461545,197.6514476120912,1810.2460518097807,3820.0,13.81,2144.734807692308,276.0122386814432,2422.542188779644,5100.0,20.28,1.5352076923076925,0.5149221920545919,2.0795067795260187,8.96,0.0708,12.50433653846154,12.366762471660428,1.740569485973887,14.53414,7.72638,1.467358711538462,1.188565172250668,1.2452641703731189,6.1,0.666793,3442307.6923076925,0.0,13747046.48214475,59000000.0,0.0,77.82686807692308,2.7128591249951883,104.76333924615852,401.0,0.02583,5.308690384615385e-06,0.0,6.71297084107899e-06,1.38e-05,0.0,BEPVOJ01_clean.cif,,Cu6H42C40N16,,,,,,,,,,,,unknown,BEPVOJ01,
VUHJAK_clean.cif,10.1039/b816132c,Cu18P12H48C84O66,unknown,7.815789473684211,5.314471739264476,7.010725854596674,29.0,1.0,11.657894736842104,8.221167503584283,5.658139529588157,16.0,1.0,2.0,1.865042559641061,0.7608859102526822,4.0,1.0,2.6636842105263154,2.6128319038453425,0.5313509151341046,3.44,1.9,8.789235415789472,8.741811622344576,0.8779584988689799,9.6793948,6.6205,12.693511357894742,12.690579028618927,0.2713799172109336,12.9711096,12.2565,1550.0313157894732,276.73510071457935,1767.852152295147,3820.0,13.81,2162.291578947368,420.7640307378279,2358.0258518632486,5100.0,20.28,1.979615789473684,0.9862441326261592,2.200415765202271,8.96,0.0708,12.115339473684212,11.97181863535187,1.7454131253885623,13.61806,7.72638,1.6935879999999994,1.3095648534678508,1.4778114625539316,6.1,0.666793,5221052.631578947,0.0,15900416.37810878,59000000.0,0.0,84.06724578947369,3.711928751731704,114.26448398915308,401.0,0.149,5.0908394736842095e-06,0.0,6.651767333595182e-06,1.38e-05,0.0,VUHJAK_clean.cif,,Cu18P12H48C84O66,,,,,,,,,,,,unknown,VUHJAK,
LAGHIL_clean.cif,10.1016/j.poly.2004.04.026,Cu3H24C36N6O12,unknown,5.7407407407407405,3.9481973527501135,5.253517993036191,29.0,1.0,10.407407407407408,6.508281876433051,6.177973173923865,16.0,1.0,1.7777777777777777,1.6710335980604354,0.6285393610547089,4.0,1.0,2.5903703703703704,2.556971323421309,0.430636750607675,3.44,1.9,8.867521970370369,8.839693319117808,0.6781205446605191,9.6793948,6.6205,12.551423200000002,12.54463656095563,0.4062940769719941,12.9711096,11.44,1764.9537037037037,273.43369714015563,1854.595798518529,3820.0,13.81,2396.550740740741,390.15068427124805,2473.05227726106,5100.0,20.28,1.582903703703704,0.7130881621221914,1.7214062024083645,8.96,0.0708,12.41400074074074,12.30869886987127,1.5390988179328882,14.53414,7.72638,1.4060127407407408,1.1882886830352033,1.0462522163596009,6.1,0.666793,2229629.6296296297,0.0,11133693.101799063,59000000.0,0.0,78.04043185185186,3.913550700135192,93.95251118843328,401.0,0.02583,6.133974074074074e-06,0.0,6.856702789490145e-06,1.38e-05,0.0,LAGHIL_clean.cif,,Cu3H24C36N6O12,,,,,,,,,,,,unknown,LAGHIL,
YAPLUY_clean.cif,10.1021/ja208469n,Cu48H288C384N288,unknown,5.9523809523809526,4.050728674941465,5.711110228786646,29.0,1.0,10.428571428571429,6.641044738544906,6.020373573058708,15.0,1.0,1.809523809523809,1.6957279837550705,0.6632565846278152,4.0,1.0,2.5590476190476186,2.534809717526613,0.3516208017291024,3.04,1.9,8.855081,8.826848948797739,0.6733214579763199,9.37188,6.6205,12.245101047619048,12.23251905480834,0.5504628353449035,12.772119,11.44,1541.8823809523808,225.912247814802,1808.477186211292,3820.0,13.81,2104.904285714286,305.44459857120034,2421.2418749586054,5100.0,20.28,1.534895238095238,0.6675702064824013,1.893030935896992,8.96,0.0708,12.695440952380954,12.555681812177056,1.7774504477773367,14.53414,7.72638,1.465750380952381,1.2372671975523644,1.129719089917214,6.1,0.666793,2847619.047619048,0.0,12556145.110875055,59000000.0,0.0,73.24942761904761,1.895679004502342,99.86613609459638,401.0,0.02583,5.257966666666668e-06,0.0,6.70092323584582e-06,1.38e-05,0.0,YAPLUY_clean.cif,,Cu48H288C384N288,,,,,,,,,,,,unknown,YAPLUY,
BIMDEF_clean.cif,10.1021/ja003159k,Cu4H24C28O16,unknown,6.055555555555555,3.8418939458429935,6.213535603129512,29.0,1.0,9.944444444444445,5.904101647319695,6.424538221384061,16.0,1.0,1.7777777777777777,1.6497211886706051,0.7114582486036499,4.0,1.0,2.5950000000000006,2.55247427221602,0.4881626550421259,3.44,1.9,8.891221149999998,8.855709033155797,0.760350847107059,9.6793948,6.6205,12.645524522222225,12.642386811072791,0.2807306243340298,12.9711096,12.264195,1577.7683333333332,215.54144040558373,1813.455010982719,3820.0,13.81,2167.643888888889,319.01535317882684,2421.7399577648453,5100.0,20.28,1.6517111111111111,0.660614454626763,1.998934259629613,8.96,0.0708,12.367297777777775,12.249642259475076,1.5893415469990344,13.61806,7.72638,1.4238198888888889,1.1458884527981803,1.2392416601645666,6.1,0.666793,3316666.6666666665,0.0,13505276.74651653,59000000.0,0.0,77.59327777777779,3.548483895646619,103.70266863385896,401.0,0.149,5.367627777777778e-06,0.0,6.726707119122299e-06,1.38e-05,0.0,BIMDEF_clean.cif,,Cu4H24C28O16,,,,,,,,,,,,unknown,BIMDEF,
